title,house_name,price,position_info,longitude,latitude,url
金宇花园 实用2房 可改三房 南向,金宇花园环翠北路,17333,东塱,113.259281,23.068373,https://gz.lianjia.com/ershoufang/GZ0002184993.html
雅怡居 北向一房一厅 安静 配套完善,雅怡居A区,26184,东圃,113.409165,23.125591,https://gz.lianjia.com/ershoufang/GZ0002849668.html
城市假日园 温馨三房 安静舒适,城市假日园,47990,东圃,113.41008,23.132408,https://gz.lianjia.com/ershoufang/GZ0003028743.html
第二金碧花园 新净大三房 安静望花园,金碧花园第二金碧,43868,金碧,113.290416,23.075766,https://gz.lianjia.com/ershoufang/GZ0002901097.html
城市假日园 温馨两房 南向 安静舒适,城市假日园,47163,东圃,113.41008,23.132408,https://gz.lianjia.com/ershoufang/GZ0003018886.html
丽水湾 温馨两房 格局方正,富丽家园丽水湾,32809,大石,113.321105,23.03584,https://gz.lianjia.com/ershoufang/GZ0003063814.html
新燕花园 南向电梯2房 安静舒适,新燕花园C区,47594,粤垦,113.334811,23.168664,https://gz.lianjia.com/ershoufang/GZ0003101672.html
五羊小区 精装东向两房 东山实验小,五羊小区K区,42867,五羊新城,113.317032,23.123789,https://gz.lianjia.com/ershoufang/GZ0003103001.html
富力千禧 舒适奢华,富力千禧花园,62500,新港西,113.291726,23.102415,https://gz.lianjia.com/ershoufang/GZ0003107311.html
洛湖居精装三房 温馨舒适 采光通风好,芳华花园洛湖居,30565,洛溪,113.312432,23.049833,https://gz.lianjia.com/ershoufang/GZ0003104777.html
中怡城市花园 林和西 小户型低总价南向,中怡城市花园,77970,天河北,113.333368,23.149245,https://gz.lianjia.com/ershoufang/GZ0002924629.html
富力天朗明居 高层两房 户形方正采光好,富力天朗明居S区,44872,棠下,113.398136,23.132471,https://gz.lianjia.com/ershoufang/GZ0002744693.html
新世界东逸花园 南向3房,新世界东逸花园,62000,天河公园,113.366409,23.134098,https://gz.lianjia.com/ershoufang/GZ0002750466.html
新月明珠花园 复式单位 电梯高层 采光好,新月明珠花园,30417,大石,113.327027,23.021708,https://gz.lianjia.com/ershoufang/GZ0002867022.html
锦绣花园南区三房两卫 东西对流,锦绣花园南区,22543,钟村,113.31594,22.976988,https://gz.lianjia.com/ershoufang/GZ0003056788.html
南景园东南向高层望花园带平台业主诚心放售,南景园紫云轩,47731,江燕路,113.281062,23.086088,https://gz.lianjia.com/ershoufang/GZ0003060376.html
时代玫瑰园 南北通透 安静舒适,时代玫瑰园,38583,白云大道北,113.292806,23.230914,https://gz.lianjia.com/ershoufang/GZ0003062371.html
白马花园 两房两厅 安静宜居,白马花园,36960,员村,113.361618,23.128502,https://gz.lianjia.com/ershoufang/GZ0003066056.html
嘉裕公馆 精装大三房 户型方正,嘉裕公馆,99829,珠江新城中,113.335327,23.1239,https://gz.lianjia.com/ershoufang/GZ0003078335.html
协和新世界二期 南北向看花园两房,协和新世界,79858,天河北,113.344584,23.147957,https://gz.lianjia.com/ershoufang/GZ0003095567.html
华颖轩 电梯中层 精致三房 适合居家,华颖轩,51977,员村,113.359479,23.128385,https://gz.lianjia.com/ershoufang/GZ0003030179.html
帝景苑 方正四房 安静舒适 采光通风好,帝景苑,60206,龙口西,113.342976,23.146311,https://gz.lianjia.com/ershoufang/GZ0002964857.html
金逸雅居 低楼层 温馨方正三房,金逸雅居,39335,区府,113.463841,23.100712,https://gz.lianjia.com/ershoufang/GZ0003035520.html
南向  高层两房 视野无遮挡 带入户花园,碧桂园凤凰城凤馨苑,22695,新塘,113.606996,23.147009,https://gz.lianjia.com/ershoufang/GZ0002870906.html
福盛花苑 交通方便 地铁口,福盛花苑福怡居,23000,鹤洞,113.252797,23.080236,https://gz.lianjia.com/ershoufang/GZ0002601078.html
富力桃园 主套三房 格局方正,富力桃园,33990,罗冲围,113.238036,23.15677,https://gz.lianjia.com/ershoufang/GZ0002884384.html
保利百合花园 东南向两房 户型方正,保利百合花园绿园,48334,江燕路,113.284,23.079705,https://gz.lianjia.com/ershoufang/GZ0002899229.html
珠江广场 水岸卫城 江景三阳台+大平台,珠江广场水岸卫城（香丽晴居）,62201,滨江东,113.315316,23.109596,https://gz.lianjia.com/ershoufang/GZ0002913129.html
龙光风景华庭三房南向望别墅，采光通风好,龙光峰景华庭,28720,科学城,113.456464,23.194766,https://gz.lianjia.com/ershoufang/GZ0002944010.html
金碧花园南向三房 厅出阳台安静舒适带主套,金碧花园第一金碧,42609,金碧,113.293993,23.075858,https://gz.lianjia.com/ershoufang/GZ0002965118.html
精致二房可改三房 户型方正,龙口东路,49832,天河北,113.34696,23.147878,https://gz.lianjia.com/ershoufang/GZ0003045773.html
南国奥园 二房带花园 户型通透 采光充足,南国奥林匹克花园北奥二路,33298,华南,113.330164,22.99067,https://gz.lianjia.com/ershoufang/GZ0003066188.html
江南西 中层两房 可改三房,江南西路青柳大街,34403,江南西,113.276659,23.099008,https://gz.lianjia.com/ershoufang/GZ0003041061.html
珠岛花园 实用两房 采光通风 保养新净,珠岛花园四期,36408,大坦沙,113.231452,23.137873,https://gz.lianjia.com/ershoufang/GZ0003051709.html
大石富丽广场 方正三房 保养好 楼层适中,富丽家园富丽广场,22936,大石,113.320785,23.024039,https://gz.lianjia.com/ershoufang/GZ0003071430.html
一尺山居南向 厅望园景 房望山景 过五年,广州雅居乐花园一尺山居,38172,华南,113.365809,23.015465,https://gz.lianjia.com/ershoufang/GZ0003074852.html
旭景家园 正规三房 采光通风好,旭景家园D区,36255,东圃,113.409774,23.136455,https://gz.lianjia.com/ershoufang/GZ0003072111.html
美林海岸花园，东南向安静两房，楼层格局好,美林海岸花园美林湾畔,62700,员村,113.37926,23.120557,https://gz.lianjia.com/ershoufang/GZ0003072245.html
粤垦路金燕花园 电梯三房,金燕花园,43124,粤垦,113.337188,23.163534,https://gz.lianjia.com/ershoufang/GZ0003084263.html
天雅阁 实用三房 配套成熟,天雅阁,45504,天润路,113.343888,23.151403,https://gz.lianjia.com/ershoufang/GZ0003087119.html
东方之珠花园 实用一房 采光通风好,东方之珠花园,63272,天河北,113.351923,23.147669,https://gz.lianjia.com/ershoufang/GZ0003040640.html
广地花园 实用三房,广地花园,25000,华南,113.343017,23.027594,https://gz.lianjia.com/ershoufang/GZ0003052680.html
中层大两房 可改3房 配套完善,赤岗一街大院赤岗一街,33094,赤岗,113.336189,23.097204,https://gz.lianjia.com/ershoufang/GZ0002853027.html
鹭苑公寓 保养新净 户型方正,鹭苑公寓,37221,新港西,113.316377,23.103165,https://gz.lianjia.com/ershoufang/GZ0002927675.html
华江花园 南向方正电梯三房 九成使用率,华江花园,49809,天河公园,113.361347,23.131295,https://gz.lianjia.com/ershoufang/GZ0002965093.html
江南西路 紫金大街低层两房一厅 省级名校,江南西路紫金大街,39394,江南西,113.276924,23.102378,https://gz.lianjia.com/ershoufang/GZ0002913136.html
墩美小区  三房二厅 通风采光好,墩美小区,18667,开发区,113.531643,23.083226,https://gz.lianjia.com/ershoufang/GZ0002551119.html
中山大学 温馨两房南北对流 浓郁文化气息,中山大学宿舍园西区,54545,新港西,113.298642,23.102835,https://gz.lianjia.com/ershoufang/GZ0002580845.html
信华花园 高层视野好 读书方便 东南靓向,华景新城信华花园,55057,华景新城,113.371166,23.146359,https://gz.lianjia.com/ershoufang/GZ0002618874.html
汇景新城 中轴地段 四房双主套 少有放卖,汇景新城中央庭院,94636,五山,113.376939,23.155735,https://gz.lianjia.com/ershoufang/GZ0002620149.html
天誉华庭，南北向，精致装修，电梯房,天誉华庭,66496,龙口西,113.34354,23.144709,https://gz.lianjia.com/ershoufang/GZ0002623510.html
美林海岸花园 南向安静望江两房 税少,美林海岸花园逸江湾,62119,员村,113.380274,23.118479,https://gz.lianjia.com/ershoufang/GZ0002646257.html
棠德精装两房 采光好,棠德花园E区,24242,棠下,113.391014,23.140456,https://gz.lianjia.com/ershoufang/GZ0002765639.html
单边位 大三房  高楼层 视野好,华南碧桂园翠云山,31019,华南,113.383863,23.00782,https://gz.lianjia.com/ershoufang/GZ0002803240.html
美林海岸花园 西南靓向 高层望江两房,美林海岸花园临江湾,67779,员村,113.379125,23.118717,https://gz.lianjia.com/ershoufang/GZ0002804360.html
珠江御景湾 实用五房 一线江景,珠江御景湾,32615,南洲,113.345689,23.0572,https://gz.lianjia.com/ershoufang/GZ0002807034.html
五羊新城 南北对流 规整两房 格局方正,东兴南路东兴南街,41566,五羊新城,113.319351,23.128595,https://gz.lianjia.com/ershoufang/GZ0002853867.html
天朗明居 精装2房 格局方正,富力天朗明居S区,46257,棠下,113.398136,23.132471,https://gz.lianjia.com/ershoufang/GZ0002864432.html
珠江新岸  一房一厅 格局方正 保养好,珠江新岸公寓,49161,滨江东,113.321362,23.109582,https://gz.lianjia.com/ershoufang/GZ0002864443.html
大石富丽家园，方正三房，小区环境好,富丽家园,22772,大石,113.326604,23.034769,https://gz.lianjia.com/ershoufang/GZ0002880545.html
海城花苑 精致小两房 中层南向 方正实用,海城花苑,35762,滨江中,113.292172,23.112914,https://gz.lianjia.com/ershoufang/GZ0002889270.html
骏景花园 北苑二期 南向正规四房,骏景花园北苑骏雅轩,52030,棠下,113.394048,23.129905,https://gz.lianjia.com/ershoufang/GZ0002922962.html
华港花园  一梯两户 南向少税安静景观好,华港花园华港南街,65717,天河公园,113.363576,23.13732,https://gz.lianjia.com/ershoufang/GZ0002973163.html
东圃广场，温馨三房，户型方正，交通便利,东圃广场,39103,东圃,113.412607,23.130064,https://gz.lianjia.com/ershoufang/GZ0003003695.html
嘉骏苑 电梯复式 可遇不可求,嘉骏苑,63107,东川路,113.290012,23.126038,https://gz.lianjia.com/ershoufang/GZ0002250286.html
陶然庭苑 前排南向三房 方正户型 家私齐,华景新城陶然庭园,67713,华景新城,113.36671,23.14856,https://gz.lianjia.com/ershoufang/GZ0003053441.html
加拿大花园 精装修两房 位置安静,加拿大花园,42939,华景新城,113.374508,23.142588,https://gz.lianjia.com/ershoufang/GZ0002763545.html
易丰大厦 户型方正 精装两房 交通便利,易丰大厦,53395,天河公园,113.358932,23.134604,https://gz.lianjia.com/ershoufang/GZ0002945386.html
鸿燕居电梯二房 居家装修 交通便利,鸿燕居,37755,粤垦,113.335346,23.165162,https://gz.lianjia.com/ershoufang/GZ0002945865.html
珠江新城  易丰大厦   艺术单间,易丰大厦,53947,天河公园,113.358932,23.134604,https://gz.lianjia.com/ershoufang/GZ0003096267.html
翡翠绿洲 精装两房,翡翠绿洲森林半岛,21457,新塘,113.565886,23.142768,https://gz.lianjia.com/ershoufang/GZ0002644664.html
丰逸尚居 户型方正实用 采光通风好,丰逸尚居,29682,区府,113.474691,23.104665,https://gz.lianjia.com/ershoufang/GZ0002805626.html
骏景花园 精品4房 格局方正 户型实用,骏景花园北苑骏逸轩,43028,棠下,113.391969,23.130087,https://gz.lianjia.com/ershoufang/GZ0002820318.html
珠岛花园 实用四房 东西对流 采光通风,珠岛花园五期,29691,大坦沙,113.22948,23.13575,https://gz.lianjia.com/ershoufang/GZ0002835277.html
嘉仕花园 实用三房带主卫 方正厅出阳台,嘉仕花园,50000,滨江东,113.30178,23.108794,https://gz.lianjia.com/ershoufang/GZ0002837352.html
旭景家园 实用安静三房 厅出阳台采光好,旭景家园B区,39759,东圃,113.409842,23.13363,https://gz.lianjia.com/ershoufang/GZ0002846160.html
保利香槟花园 南北对流 省级** 双阳台,保利香槟花园夏尔(1栋),83333,珠江新城西,113.323146,23.123464,https://gz.lianjia.com/ershoufang/GZ0002882780.html
锦绣香江 山水园 3房 保养好,锦绣香江花园山水园,36364,华南,113.342903,23.000994,https://gz.lianjia.com/ershoufang/GZ0002996960.html
翡翠绿洲 两房可改三房 带装修,翡翠绿洲森林半岛,19541,新塘,113.565886,23.142768,https://gz.lianjia.com/ershoufang/GZ0003012739.html
星河湾星苑5期  高层望花园  保养新净,广州星河湾星苑,40206,华南,113.349199,23.030619,https://gz.lianjia.com/ershoufang/GZ0003016822.html
天寿大厦 华阳3房 户型方正 小区管理好,天寿大厦,58333,天河北,113.339097,23.15319,https://gz.lianjia.com/ershoufang/GZ0002606928.html
江湾花苑 低楼层 大三房两厅 过五年唯一,江湾花苑福宁居,33827,滨江中,113.285161,23.11447,https://gz.lianjia.com/ershoufang/GZ0002445383.html
保利百合花园 南向 带主套送平台花园,保利百合花园二期,42302,江燕路,113.285999,23.080042,https://gz.lianjia.com/ershoufang/GZ0002721495.html
六运小区 方正三房 实用面积大 交通方便,六运小区体育西横街,58824,天河南,113.33315,23.134327,https://gz.lianjia.com/ershoufang/GZ0002725304.html
保利百合花园 电梯实用两房望花园 采光好,保利百合花园二期,45321,江燕路,113.285999,23.080042,https://gz.lianjia.com/ershoufang/GZ0002764782.html
珠江新城东 优雅小区 楼龄新  南向两房,力迅T,60000,天河公园,113.35961,23.131258,https://gz.lianjia.com/ershoufang/GZ0002847105.html
骏鸿花园 4室2厅 336.91万,骏鸿花园,26000,区府,113.466311,23.10336,https://gz.lianjia.com/ershoufang/GZ0002889756.html
尚雅苑两房 装修保养好 南北通透 采光好,尚雅苑尚雅街,49333,天河南,113.338306,23.133565,https://gz.lianjia.com/ershoufang/GZ0002913358.html
东山锦轩南塔 高层精装三房 品质小区,东山锦轩,97759,东山口,113.302356,23.131897,https://gz.lianjia.com/ershoufang/GZ0002970925.html
保利香槟花园 温馨四房 花园小区,保利香槟花园康东(2栋),79963,珠江新城西,113.324449,23.123423,https://gz.lianjia.com/ershoufang/GZ0003000763.html
江湾花苑 低楼层 大三房两厅 过五年唯一,江湾花苑福宁居,33827,滨江中,113.285161,23.11447,https://gz.lianjia.com/ershoufang/GZ0002445383.html
实用舒适单位 温馨户型 配套完善,江南新苑,55000,新港西,113.294946,23.098576,https://gz.lianjia.com/ershoufang/GZ0002737976.html
鸿景园 精致三房 精致装,鸿景园,56989,天润路,113.347776,23.149468,https://gz.lianjia.com/ershoufang/GZ0002871611.html
双子星城 时尚复式两房 证过五年,双子星城星汇轩,39474,新港西,113.305765,23.095427,https://gz.lianjia.com/ershoufang/GZ0002886296.html
万寿路素社三房 采光通风好,素社新村素社二巷,23407,前进路,113.285099,23.110634,https://gz.lianjia.com/ershoufang/GZ0003067060.html
翠湖山庄 方正2房 安静采光好,翠湖山庄,54945,天河公园,113.359064,23.132577,https://gz.lianjia.com/ershoufang/GZ0003073820.html
金燕花园 实用二房,金燕花园,37326,粤垦,113.337188,23.163534,https://gz.lianjia.com/ershoufang/GZ0003078231.html
翡翠绿洲 育才阳光苑 精装两房,翡翠绿洲育才阳光苑,22826,新塘,113.565132,23.138681,https://gz.lianjia.com/ershoufang/GZ0003083280.html
自在城市花园 南向两房 楼层适中 采光充,自在城市花园自在雅苑,29221,华南,113.357004,22.994737,https://gz.lianjia.com/ershoufang/GZ0003095575.html
电梯大三房 户型方正 保养好 望花园,雅致花园南曦阁,43222,江燕路,113.280955,23.080304,https://gz.lianjia.com/ershoufang/GZ0003097468.html
万科城市花园 精致三房 精致装修 高楼层,万科城市花园,40378,区府,113.475207,23.111503,https://gz.lianjia.com/ershoufang/GZ0003067192.html
